model.name,product,firm,market,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y,year,constant,ln_hpwt,ln_mpg,ln_space
MCTOPA,333,18,18,4283,7.880391976139903,2.7511627906976748,0,2.2,1.1823599999999999,0.37576687116564417,17,9.988473553808035e-4,0.8916118388452009,0.7562034106481557,1988,1,-0.9787863513819259,0.7884573603642703,0.16751244114024633
MCTRAC,334,18,18,4281,7.069741088565937,3.5014799154334035,0,2.8,1.0692000000000002,0.41189931350114417,17,6.347193795109339e-4,0.8916118388452009,0.3027844202772778,1988,1,-0.8869763442053797,1.0296194171811581,0.06691070528262702
MCXR4T,335,18,18,4365,16.115387749597215,2.5010570824524314,1,2,1.2131200000000002,0.5997258396161754,17,6.188732090918884e-5,0.8916118388452009,-2.025083232038055,1988,1,-0.5112826621651713,0.6931471805599453,0.19319555334583313
MTCORD,337,10,18,4369,8.933646414009724,3.0012684989429173,0,2.4,1.13142,0.36959260814783707,17,6.376171496283529e-5,0.8916118388452009,-1.9952456276301866,1988,1,-0.9953539390146106,0.8754687373538999,0.1234734809847493
MTGALA,339,10,18,4370,13.98859146895478,2.1258985200845664,1,1.7,1.226613,0.3317073170731707,17,2.2218032963481631e-4,0.8916118388452009,-0.7469092111180284,1988,1,-1.1035022739623015,0.5306282510621704,0.20425671255567066
MTMIRA,340,10,18,4368,7.057061460501695,4.00169133192389,0,3.2,1.117557,0.38663484486873506,17,1.2923623828503718e-4,0.8916118388452009,-1.288756524805983,1988,1,-0.9502745846897537,1.1631508098056809,0.11114505291619808
MTPREC,341,10,18,4367,6.169487496004653,3.3764270613107823,0,2.7,1.015279,0.30685920577617326,17,2.33900678659916e-4,0.8916118388452009,-0.695501983827139,1988,1,-1.181366249697022,0.9932517730102834,0.015163451569322304
MTSTAR,343,10,18,4371,14.073122322716403,2.250951374207188,0,1.8,1.182956,0.6438356164383562,17,3.248949692987181e-5,0.8916118388452009,-2.669481693193065,1988,1,-0.4403118394383325,0.5877866649021191,0.16801639072889635
MZ323 ,346,4,18,4349,5.873629507838972,3.5014799154334035,0,2.8,1.099656,0.38139534883720927,17,9.783690617257352e-4,0.8916118388452009,0.7354884036697085,1988,1,-0.9639187808634098,1.0296194171811581,0.09499740362222688
MZ626 ,348,4,18,4350,8.874474816376589,3.0012684989429173,0,2.4,1.1923450000000002,0.42471042471042475,17,7.147904772164171e-4,0.8916118388452009,0.42159090198250304,1988,1,-0.8563476959071215,0.8754687373538999,0.1759219562967131
MZ929 ,350,4,18,4353,16.01817726777135,2.3760042283298097,1,1.9,1.2918390000000002,0.48141377209018893,17,2.798771948723473e-4,0.8916118388452009,-0.516047641690049,1988,1,-0.7310281456290236,0.6418538861723947,0.25606678459246895
MZMX6 ,353,4,18,4351,8.959005670138213,3.0012684989429173,0,2.4,1.1770500000000002,0.4339250493096647,17,8.651298071744049e-5,0.8916118388452009,-1.6901040901324489,1988,1,-0.8348834572388216,0.8754687373538999,0.16301130825945498
NI200S,360,2,18,4377,10.057906769039311,2.876215644820296,0,2.3,1.1536920000000002,0.38223938223938225,17,3.4363890983518257e-4,0.8916118388452009,-0.31080713354797584,1988,1,-0.9617082115649478,0.8329091229351039,0.14296723471539852
NI300Z,363,2,18,4380,17.45435647318132,2.1258985200845664,1,1.7,1.179423,0.5214917825537294,17,2.085209522783583e-4,0.8916118388452009,-0.8103590321753646,1988,1,-0.6510617619929183,0.5306282510621704,0.16502533583552706
NIMAXI,364,2,18,4378,14.538042018405328,2.250951374207188,1,1.8,1.20631,0.5032051282051282,17,8.020144349886889e-4,0.8916118388452009,0.5367280475344822,1988,1,-0.6867573824611743,0.5877866649021191,0.18756611336666193
NIPULS,365,2,18,4374,9.846579634635253,3.2513742071881606,0,2.6,1.1005649999999998,0.2889447236180904,17,4.7739954756005604e-4,0.8916118388452009,0.017955207278528285,1988,1,-1.2415198769211877,0.9555114450274363,0.0958236843019562
NISENT,366,2,18,4372,7.18385774114413,3.626532769556025,0,2.9,1.0898019999999997,0.31249999999999994,17,0.0014540988904448993,0.8916118388452009,1.1317431095572612,1988,1,-1.163150809805681,1.0647107369924282,0.08599602836429579
NISTAN,367,2,18,4375,9.390113024322488,2.7511627906976748,0,2.2,1.1823700000000001,0.35022354694485835,17,5.027254120435204e-4,0.8916118388452009,0.06964556162283575,1988,1,-1.049183622827523,0.7884573603642703,0.16752089876543005
ODCALA,372,19,18,4293,8.723164588143284,2.876215644820296,0,2.3,1.196172,0.385978731784167,17,0.0011431326079931058,0.8916118388452009,0.8911291156480123,1988,1,-0.9519730100400609,0.8329091229351039,0.1791264578974138
ODCIER,373,19,18,4295,9.852496794398567,3.0012684989429173,0,2.4,1.322585,0.358580314672521,17,0.002557212108154691,0.8916118388452009,1.6962743648990442,1988,1,-1.0256026142634505,0.8754687373538999,0.27958815489666744
ODCUTL,376,19,18,4292,10.85841395416188,2.3760042283298097,0,1.9,1.36391,0.42258282623394183,17,0.0012515242917160402,0.8916118388452009,0.9817189618551208,1988,1,-0.8613698129743983,0.6418538861723947,0.3103555748396436
ODDELT,377,19,18,4300,12.254863658303893,2.3760042283298097,1,1.9,1.4212120000000001,0.4813863928112965,17,0.0017042443175697513,0.8916118388452009,1.2904785170579123,1988,1,-0.7310850199003375,0.6418538861723947,0.35151002869790343
ODFIRE,378,19,18,4290,7.856723337086648,3.126321353065539,0,2.5,1.1453,0.37799244015119704,17,9.85457287514812e-5,0.8916118388452009,-1.5598778671782387,1988,1,-0.9728810831625518,0.9162907318741551,0.1356666114215335
ODREG9,381,19,18,4302,15.210907614347848,2.1258985200845664,1,1.7,1.4212120000000001,0.5,17,7.901325002693095e-4,0.8916118388452009,0.5218020943481436,1988,1,-0.6931471805599453,0.5306282510621704,0.35151002869790343
ODSUPC,383,19,18,4299,11.126376760586226,2.250951374207188,0,1.8,1.432,0.440251572327044,17,0.0012515242917160402,0.8916118388452009,0.9817189618551208,1988,1,-0.8204089601708726,0.5877866649021191,0.3590720685384538
ODTORO,386,19,18,4303,17.411245737762894,2.3760042283298097,1,1.9,1.3275,0.49048751486325803,17,1.603684153829581e-4,0.8916118388452009,-1.0729247944438534,1988,1,-0.7123554541982123,0.6418538861723947,0.2832974741339568
PG505 ,396,14,18,4381,13.097636270307273,2.3760042283298097,1,1.9,1.277028,0.41811846689895465,17,7.155014542712486e-5,0.8916118388452009,-1.8800000203842195,1988,1,-0.8719904729775753,0.6418538861723947,0.244535503199999
PLCARA,406,16,18,4312,9.009724182395185,2.876215644820296,0,2.3,1.25868,0.3585196607555899,17,1.389960142195411e-4,0.8916118388452009,-1.2159533008690655,1988,1,-1.0257717787290874,0.8329091229351039,0.2300635527793758
PLCOLT,408,16,18,4304,6.444212770729928,4.00169133192389,0,3.2,1.07653,0.3315455875182838,17,8.605515458364753e-4,0.8916118388452009,0.6071749571407601,1988,1,-1.1039899599022283,1.1631508098056809,0.07374290552500838
PLGRAN,411,16,18,4313,10.25063711561581,2.1258985200845664,0,1.7,1.5181319999999998,0.3914988814317673,17,1.434342346224281e-4,0.8916118388452009,-1.1845219240728788,1988,1,-0.9377726206900548,0.5306282510621704,0.41748063171467803
PLHORI,413,16,18,4308,5.070586397103554,3.126321353065539,0,2.5,1.0901759999999998,0.41797752808988764,17,6.586448346439729e-4,0.8916118388452009,0.3397858843978572,1988,1,-0.8723276084530389,0.9162907318741551,0.08633915109642377
PLRELI,416,16,18,4309,5.912513700569319,3.126321353065539,0,2.5,1.17876,0.3742454728370222,17,0.0011834320801465043,0.8916118388452009,0.9257754794218203,1988,1,-0.9828433523834273,0.9162907318741551,0.16446303849264152
PLSUND,419,16,18,4311,6.90997777495647,3.126321353065539,0,2.5,1.1555409999999997,0.3930817610062893,17,9.610901648174082e-4,0.8916118388452009,0.7176696696115474,1988,1,-0.9337376454778757,0.9162907318741551,0.14456863257792898
PS911 ,424,12,18,4385,36.11961429228529,2.250951374207188,1,1.8,1.09785,0.7764876632801162,17,3.1907788430464285e-5,0.8916118388452009,-2.6875484274931676,1988,1,-0.2529745241176519,0.5877866649021191,0.09335372173320876
PS924S,432,12,18,4383,21.07734886540448,2.5010570824524314,1,2,1.119807,0.5779078273591807,17,2.5002693094904663e-5,0.8916118388452009,-2.931415016046474,1988,1,-0.5483408912628824,0.6931471805599453,0.11315634902938848
PS928S,436,12,18,4386,55.28275884004522,2.000845665961945,1,1.6,1.287663,0.9015691868758916,17,1.5372185715824624e-5,0.8916118388452009,-3.4178388048440738,1988,1,-0.10361849288773264,0.47000362924573563,0.25282894748415224
PS944 ,438,12,18,4384,24.59805892457608,2.5010570824524314,1,2,1.1610999999999998,0.5555555555555556,17,4.009479694064419e-5,0.8916118388452009,-2.459151985118714,1988,1,-0.587786664902119,0.6931471805599453,0.14936783165082324
PT6000,446,19,18,4317,9.46619079270795,3.0012684989429173,0,2.4,1.3593600000000001,0.3517587939698492,17,0.00105489604653668,0.8916118388452009,0.8107989480578386,1988,1,-1.0448095826751336,0.8754687373538999,0.307014000751273
PTBONN,449,19,18,4324,11.917585551795016,2.3760042283298097,1,1.9,1.438588,0.4580152671755725,17,0.0011601314230313476,0.8916118388452009,0.9058900144905433,1988,1,-0.7808527609790509,0.6418538861723947,0.3636620769732591
PTFIER,451,19,18,4321,7.606512009952244,3.0012684989429173,0,2.4,1.12539,0.3773584905660377,17,2.5984056878164386e-4,0.8916118388452009,-0.5903303129693871,1988,1,-0.9745596399981309,0.8754687373538999,0.11812964224804473
PTFIRE,453,19,18,4322,9.297129085184704,2.1258985200845664,0,1.7,1.3618440000000003,0.4352030947775629,17,6.301088010341485e-4,0.8916118388452009,0.29549394561977405,1988,1,-0.8319424723040089,0.5306282510621704,0.30883966372247285
PTGRAN,455,19,18,4316,8.51099214520161,2.876215644820296,0,2.3,1.180375,0.38161993769470404,17,0.002499299795324787,0.8916118388452009,1.673367330846884,1988,1,-0.9633300931452342,0.8329091229351039,0.16583218460109617
PTGRAN,455,19,18,4325,10.598904233113698,2.5010570824524314,0,2,1.3781099999999997,0.42791310072416067,17,0.0011041689109124206,0.8916118388452009,0.8564496552396879,1988,1,-0.84883513970609,0.6931471805599453,0.32071299524009705
PTLEMA,459,19,18,4314,6.6986506405524135,3.7515856236786473,0,3,1.132668,0.3488920320603489,17,6.898308736399871e-4,0.8916118388452009,0.3860478979710198,1988,1,-1.052992768366467,1.0986122886681098,0.12457591174397482
PTSAFA,463,19,18,4326,12.272615137593833,2.1258985200845664,1,1.7,1.7057429999999998,0.34071550255536626,17,7.160400732521814e-5,0.8916118388452009,-1.87924751827933,1988,1,-1.0767074532800598,0.5306282510621704,0.5340007929383038
PTSUNB,464,19,18,4315,7.18385774114413,3.3764270613107823,0,2.7,1.18105,0.4057480980557903,17,9.218248411074005e-4,0.8916118388452009,0.6759566694926455,1988,1,-0.9020227600764503,0.9932517730102834,0.16640387332157983
SA900 ,475,11,18,4387,13.077348865404485,2.626109936575053,1,2.1,1.226925,0.4021937842778794,17,6.559301949800711e-5,0.8916118388452009,-1.9669292787123371,1988,1,-0.9108212560696196,0.7419373447293773,0.20451103916620764
SA9000,476,11,18,4388,19.72654582229375,2.626109936575053,1,2.1,1.262386,0.413633355393779,17,3.873747710869331e-5,0.8916118388452009,-2.4935910267293995,1988,1,-0.882775312536338,0.7419373447293773,0.23300358106065266
SBDL  ,486,5,18,4390,7.603130775801779,3.126321353065539,0,2.5,1.1418840000000001,0.4054054054054054,17,3.7053754174297106e-4,0.8916118388452009,-0.23544379206470012,1988,1,-0.9028677115420145,0.9162907318741551,0.13267952989247223
SBDLSW,488,5,18,4391,8.110315898371518,3.126321353065539,0,2.5,1.156272,0.3829787234042553,17,7.080146504362814e-4,0.8916118388452009,0.4120662272771698,1988,1,-0.9597758438138939,0.9162907318741551,0.14520103669051332
SBJUST,490,5,18,4389,4.81361260166822,4.626955602536999,0,3.7,0.840768,0.3987915407854985,17,2.9422600452439944e-4,0.8916118388452009,-0.4660503640143734,1988,1,-0.9193164527906921,1.308332819650179,-0.17343951913509426
SBXT  ,495,5,18,4394,8.617501020941255,3.126321353065539,0,2.5,1.18104,0.40842105263157896,17,1.516427878918453e-4,0.8916118388452009,-1.1288708834929455,1988,1,-0.895456644971313,0.9162907318741551,0.16639540624369548
TYCAMR,498,1,18,4401,9.211752922885465,2.7511627906976748,0,2.2,1.22007,0.4275092936802974,17,0.0022984487773349133,0.8916118388452009,1.5895911708310777,1988,1,-0.8497792512385891,0.7884573603642703,0.19890823414834558
TYCELL,500,1,18,4399,9.465345484170335,2.7511627906976748,0,2.2,1.156887,0.4720853858784893,17,7.14542712485188e-4,0.8916118388452009,0.42124421621952557,1988,1,-0.750595407472492,0.7884573603642703,0.14573277706330295
TYCORO,503,1,18,4397,7.521135847653005,3.126321353065539,0,2.5,1.1103560000000001,0.4077933846850929,17,0.0017030916729505548,0.8916118388452009,1.2898019505752583,1988,1,-0.8969946429324256,0.9162907318741551,0.10468068462506724
TYCRES,504,1,18,4404,17.117078366672448,2.250951374207188,1,1.8,1.2488700000000001,0.46875000000000006,17,1.5291392868684692e-4,0.8916118388452009,-1.120523353413839,1988,1,-0.7576857016975164,0.5877866649021191,0.22223914245978837
TYMR2 ,512,1,18,4403,10.826292229732463,3.0012684989429173,0,2.4,1.0200799999999999,0.4893617021276595,17,8.665302165248304e-5,0.8916118388452009,-1.6884866714283682,1988,1,-0.7146533857809091,0.8754687373538999,0.019881055593149323
TYSUPR,516,1,18,4400,17.996199245793324,2.250951374207188,1,1.8,1.2496530000000001,0.5782017924255565,17,2.1109555100721748e-4,0.8916118388452009,-0.7980876795624461,1988,1,-0.5478323493950864,0.5877866649021191,0.22286591277619758
TYTERC,517,1,18,4395,5.830518772420546,3.876638477801269,0,3.1,1.0668799999999998,0.39,17,0.001127383388990628,0.8916118388452009,0.8772560827205345,1988,1,-0.941608539858445,1.1314021114911006,0.06473850114023728
VV740 ,526,6,18,4415,18.131448611811923,2.7511627906976748,1,2.2,1.305612,0.38881309686221005,17,4.834859420445977e-4,0.8916118388452009,0.03062368016261008,1988,1,-0.9446565216180011,0.7884573603642703,0.2666718963619375
VV760 ,528,6,18,4417,26.373206853570164,2.1258985200845664,1,1.7,1.305612,0.4379341588643914,17,1.2590757298287192e-4,0.8916118388452009,-1.3148504688903753,1988,1,-0.8256867021326262,0.5306282510621704,0.2666718963619375
VV780 ,530,6,18,4419,31.94379011646112,2.1258985200845664,1,1.7,1.308384,0.42509527997654645,17,1.8108370138963696e-5,0.8916118388452009,-3.254024288912296,1988,1,-0.8554419470040256,0.5306282510621704,0.26879278793107514
VVDL  ,532,6,18,4413,14.019022576308963,2.7511627906976748,1,2.2,1.2780269999999998,0.38934426229508196,17,4.265539157599914e-4,0.8916118388452009,-0.0946597855238478,1988,1,-0.943291333692661,0.7884573603642703,0.24531748249273944
VWCABR,541,7,18,4407,12.214288848498313,3.0012684989429173,0,2.4,0.9890259999999998,0.3992901508429459,17,1.3778950770225142e-4,0.8916118388452009,-1.2246713447215178,1988,1,-0.9180669312754108,0.8754687373538999,-0.011034658523988652
VWFOX ,543,7,18,4405,5.823756304119615,3.126321353065539,0,2.5,1.02942,0.36986301369863017,17,6.132931164494237e-4,0.8916118388452009,0.2684444298696045,1988,1,-0.9946225751440619,0.9162907318741551,0.028995536841252462
VWGOLF,544,7,18,4408,7.353764757204991,3.126321353065539,0,2.5,1.0443799999999999,0.4526935264825713,17,1.1742971022298825e-4,0.8916118388452009,-1.384558615192553,1988,1,-0.7925399244379802,0.9162907318741551,0.04342340790842454
VWJETT,545,7,18,4409,7.7848721113892685,3.126321353065539,0,2.5,1.124635,0.45064377682403434,17,5.497360766993428e-4,0.8916118388452009,0.15903974360087947,1988,1,-0.7970781034081772,0.9162907318741551,0.1174585385684534
VWQUAN,547,7,18,4411,14.81361260166822,2.3760042283298097,1,1.9,1.20624,0.4157218442932729,17,3.265108262415167e-5,0.8916118388452009,-2.664520545263107,1988,1,-0.877738885888439,0.6418538861723947,0.18750808348125467
VWSCIR,550,7,18,4410,11.90997777495647,2.7511627906976748,0,2.2,1.0737359999999998,0.5378224748578925,17,4.043951308844124e-5,0.8916118388452009,-2.4505912051744563,1988,1,-0.6202267456563179,0.7884573603642703,0.07114415581456332
YUYUGO,557,23,18,4420,3.5490310293943406,3.5014799154334035,0,2.8,0.8437299999999999,0.2838427947598253,17,3.3982548745017775e-4,0.8916118388452009,-0.3219663452734922,1988,1,-1.2593347336586025,1.0296194171811581,-0.16992274078003855
ACINTE,1,3,19,4421,10.539903060588951,3.1576885406464257,0,2.6,1.1066719999999997,0.5101599654128837,18,8.291643009416479e-4,0.9009255787545395,0.5596279922414213,1989,1,-0.6730309447717288,0.9555114450274363,0.10135731352578292
ACLEGE,2,3,19,4422,18.22538693155669,2.307541625857003,1,1.9,1.313234,0.5047318611987383,18,6.920415224913495e-4,0.9009255787545395,0.3788556224342958,1989,1,-0.6837279586434535,0.6418538861723947,0.27249279726353187
AD1002,3,7,19,4426,22.378612738008307,2.1860920666013715,1,1.8,1.375878,0.43046357615894043,18,8.99868233580083e-5,0.9009255787545395,-1.6611270825049917,1989,1,-0.8428925669192872,0.5877866649021191,0.3190920727896766
AD1002,3,7,19,4427,25.088290157363147,2.1860920666013715,1,1.8,1.375878,0.39840637450199207,18,2.1425434132859116e-5,0.9009255787545395,-3.0962116077943147,1989,1,-0.9202827531436925,0.5877866649021191,0.3190920727896766
AD80  ,9,7,19,4424,15.60441918962121,2.671890303623899,1,2.2,1.1759210000000002,0.41347626339969373,18,4.927849850557597e-5,0.9009255787545395,-2.26330248485921,1989,1,-0.8831551702780562,0.7884573603642703,0.16205167034922002
AD90  ,11,7,19,4425,20.410870802524435,2.428991185112635,1,2,1.1759210000000002,0.4661168877733955,18,4.7135955092290055e-5,0.9009255787545395,-2.3077542474300436,1989,1,-0.7633188441778608,0.6931471805599453,0.16205167034922002
ARMILA,33,20,19,4423,14.898774028330887,2.1860920666013715,1,1.8,1.09461,0.5297557619539044,18,1.1783988773072514e-5,0.9009255787545395,-3.6940486085499344,1989,1,-0.635339205151201,0.5877866649021191,0.09039813544330431
BKCENT,38,19,19,4538,10.022967576717985,2.79333986287953,0,2.3,1.312354,0.35963302752293574,18,0.001435504086901561,0.9009255787545395,1.108481011596651,1989,1,-1.022671135432727,0.8329091229351039,0.2718224712009879
BKELEC,42,19,19,4542,14.93909660897605,2.307541625857003,1,1.9,1.4255560000000003,0.5016722408026756,18,8.313068443549337e-4,0.9009255787545395,0.562208638834913,1989,1,-0.6898082792944307,0.6418538861723947,0.354561913060568
BKLESA,44,19,19,4540,12.43909660897605,2.307541625857003,1,1.9,1.4226600000000003,0.5050505050505051,18,0.0015747694087651452,0.9009255787545395,1.201073798424476,1989,1,-0.6830968447064438,0.6418538861723947,0.35252835872480404
BKREAT,48,19,19,4541,21.53183854445992,2.1860920666013715,1,1.8,1.33955,0.4861520329994107,18,8.463046482479352e-5,0.9009255787545395,-1.7224960288812827,1989,1,-0.7212338788995454,0.5877866649021191,0.2923337366668334
BKREGA,49,19,19,4539,11.785064350911533,2.428991185112635,1,2,1.3934499999999999,0.41348600508905853,18,8.141664970486464e-4,0.9009255787545395,0.541374551932071,1989,1,-0.88313161009946906,0.6931471805599453,0.33178268642063835
BKRIVI,51,19,19,4543,18.1769998347825,2.1860920666013715,1,1.8,1.4218110000000002,0.4804892253931275,18,2.0568416767544753e-4,0.9009255787545395,-0.8344485093205236,1989,1,-0.7329504745627946,0.5877866649021191,0.3519314111551423
BKSKYH,52,19,19,4536,7.487483705750243,3.1576885406464257,0,2.6,1.16545,0.37190082644628103,18,1.7568855988944477e-4,0.9009255787545395,-0.9920774535241055,1989,1,-0.9891280558264213,0.9555114450274363,0.15310727853054165
BKSKYL,53,19,19,4537,8.963290157363145,2.79333986287953,0,2.3,1.1987999999999999,0.4258614014711576,18,6.82400077131563e-4,0.9009255787545395,0.3648257742238581,1989,1,-0.8536413343093785,0.8329091229351039,0.18132105646037097
BW323 ,59,8,19,4428,19.878612738008307,2.1860920666013715,1,1.8,1.103544,0.597864768683274,18,3.3316550076595926e-4,0.9009255787545395,-0.3521509691690712,1989,1,-0.5143906899304869,0.5877866649021191,0.09852681905068894
BW525E,64,8,19,4429,29.838290157363147,2.1860920666013715,1,1.8,1.2801620000000002,0.49484536082474223,18,2.1639688474187708e-4,0.9009255787545395,-0.7836761839471009,1989,1,-0.703509967595492,0.5877866649021191,0.24698663242316848
BW635 ,74,8,19,4430,37.9028062863954,1.821743388834476,1,1.5,1.287384,0.5892351274787536,18,1.4997803893001382e-5,0.9009255787545395,-3.4528865517330463,1989,1,-0.5289299772319787,0.4054651081081644,0.2526122524093892
BW735I,79,8,19,4431,43.547967576717994,1.821743388834476,1,1.5,1.403358,0.5423728813559322,18,1.114122574908674e-4,0.9009255787545395,-1.4475529822069326,1989,1,-0.6118015411059929,0.4054651081081644,0.33886793606885296
CDALLA,83,19,19,4544,46.114903060588944,1.821743388834476,1,1.5,1.31271,0.572737686139748,18,3.428069461257459e-5,0.9009255787545395,-2.626207978548578,1989,1,-0.5573274574174105,0.4054651081081644,0.272093702685007
CDBROG,84,19,19,4548,20.724580479943793,2.0646425073457397,1,1.7,1.61415,0.33412887828162285,18,4.2636613924389643e-4,0.9009255787545395,-0.10549187606386834,1989,1,-1.0962284973128336,0.5306282510621704,0.4788085023323739
CDDEVI,89,19,19,4546,20.51167725413734,2.0646425073457397,1,1.7,1.507048,0.4460431654676259,18,0.001821161901293025,0.9009255787545395,1.346439648696002,1989,1,-0.8073395480856002,0.5306282510621704,0.4101527704974331
CDELDO,90,19,19,4549,21.562483705750243,2.0646425073457397,1,1.7,1.3723380000000003,0.4530838935983631,18,3.2138151199288676e-4,0.9009255787545395,-0.3881614066921051,1989,1,-0.7916779750643123,0.5306282510621704,0.31651585464824605
CDSEVI,93,19,19,4545,23.99151596381476,2.0646425073457397,1,1.7,1.3527720000000003,0.4468146439896224,18,2.463924925278798e-4,0.9009255787545395,-0.6538645724251104,1989,1,-0.8056114370564573,0.5306282510621704,0.3021558205760855
CHCOLT,94,16,19,4433,5.3850643509115335,3.886385896180216,0,3.2,1.0410719999999998,0.3673469387755102,18,6.245514049728432e-4,0.9009255787545395,0.2762433050021862,1989,1,-1.001448540214462,1.1631508098056809,0.04025095150622379
CHCONQ,95,16,19,4434,15.301193383169599,2.1860920666013715,0,1.8,1.182956,0.6202573408116132,18,5.356358533214779e-5,0.9009255787545395,-2.1799208759201587,1989,1,-0.47762082123380845,0.5877866649021191,0.16801639072889635
CHMEDA,96,16,19,4435,8.390709512201855,2.79333986287953,0,2.3,1.2366,0.3886792452830189,18,4.177959655907528e-5,0.9009255787545395,-2.428382235218658,1989,1,-0.9450008377565864,0.8329091229351039,0.21236567814233123
CHSUMM,97,16,19,4436,7.537483705750243,3.522037218413321,0,2.9,1.117557,0.3566710700132101,18,2.0461289596880459e-4,0.9009255787545395,-0.8396704533016752,1989,1,-1.030941294439074,1.0647107369924282,0.11114505291619808
CHTC  ,98,16,19,4438,26.612483705750243,2.0646425073457397,1,1.7,1.2042300000000001,0.6153846153846154,18,3.106687949264572e-5,0.9009255787545395,-2.7246480513618305,1989,1,-0.48550781578170077,0.5306282510621704,0.1858403585430736
CHVIST,99,16,19,4437,9.288290157363145,2.671890303623899,0,2.2,1.144368,0.37585421412300685,18,1.381940501569413e-4,0.9009255787545395,-1.2321314769866323,1989,1,-0.9785539391745907,0.7884573603642703,0.13485251955190597
CRARIE,105,16,19,4518,6.124580479943791,3.036238981390794,0,2.5,1.21448,0.38366336633663367,18,3.363793158858882e-4,0.9009255787545395,-0.342550895440052,1989,1,-0.9579897610419035,0.9162907318741551,0.19431600164232263
CRDAYT,108,16,19,4517,7.495548221879275,2.914789422135162,0,2.4,1.2418559999999998,0.36350418029807346,18,6.856138922514917e-4,0.9009255787545395,0.3695242950054114,1989,1,-1.0119644819424374,0.8754687373538999,0.21660703476050477
CRDYNA,109,16,19,4521,9.914903060588951,2.671890303623899,0,2.2,1.3152000000000001,0.3342245989304813,18,0.001167686160240822,0.9009255787545395,0.9019890938748834,1989,1,-1.0959420601122307,0.7884573603642703,0.2739887453197785
CRLANC,117,16,19,4519,9.027806286395405,2.914789422135162,0,2.4,1.232132,0.34292035398230086,18,3.320942290593163e-5,0.9009255787545395,-2.657956676863158,1989,1,-1.0702570629129846,0.8754687373538999,0.20874600222908493
CROMNI,124,16,19,4515,5.318128867040566,3.1576885406464257,0,2.6,1.0901759999999998,0.40505226480836243,18,4.295799543638253e-4,0.9009255787545395,-0.09798245404173667,1989,1,-0.9037391712921553,0.9555114450274363,0.08633915109642377
CRSHAD,126,16,19,4516,6.931032092847017,2.914789422135162,0,2.4,1.1555409999999997,0.3574173712528824,18,8.880842448070104e-4,0.9009255787545395,0.6282762737869891,1989,1,-1.028851072925149,0.8754687373538999,0.14456863257792898
CRSPIR,127,16,19,4520,8.060064350911533,2.914789422135162,0,2.4,1.2194759999999998,0.3616636528028933,18,8.195228555818613e-4,0.9009255787545395,0.5479319524782298,1989,1,-1.0170406349742982,0.8754687373538999,0.19842125828337817
CVCAMA,130,19,19,4552,9.269741770266373,2.1860920666013715,0,1.8,1.39776,0.43802725502920187,18,0.0010219932081373798,0.9009255787545395,0.7687197900999809,1989,1,-0.8254741444475858,0.5877866649021191,0.33487095525423904
CVCAPR,131,19,19,4556,11.181032092847017,2.307541625857003,1,1.9,1.599988,0.46033035472515565,18,0.0015854821258315746,0.9009255787545395,1.2078534854098546,1989,1,-0.7758108848082559,0.6418538861723947,0.4699961292176104
CVCAVA,132,19,19,4551,6.769741770266371,2.1860920666013715,0,1.8,1.17876,0.36734693877551017,18,0.00316025153459672,0.9009255787545395,1.89761656798556,1989,1,-1.001448540214462,0.5877866649021191,0.16446303849264152
CVCELE,134,19,19,4553,9.269741770266373,2.79333986287953,0,2.3,1.304919,0.356234096692112,18,0.0015104931063665678,0.9009255787545395,1.1594011020239083,1989,1,-1.0321671892599569,0.8329091229351039,0.2661409698827815
CVCORS,138,19,19,4554,8.051999834782501,2.914789422135162,0,2.4,1.2507880000000002,0.3468208092485549,18,0.003492345763656036,0.9009255787545395,1.9975385930124476,1989,1,-1.0589470322756782,0.8754687373538999,0.22377375269559835
CVLUMI,141,19,19,4555,9.582644996072823,2.5504407443682666,0,2.1,1.40296,0.34439574201628054,18,0.001189111594373681,0.9009255787545395,0.9201714129580738,1989,1,-1.065963869988496,0.7419373447293773,0.3385842903789001
CVPRIZ,147,19,19,4550,8.03183854445992,3.643486777668952,0,3,1.1129639999999998,0.4394657475226195,18,9.620019925653744e-4,0.9009255787545395,0.7082261869538939,1989,1,-0.8221954999961204,1.0986122886681098,0.10702672675681932
CVVETT,151,19,19,4557,25.439096608976048,2.0646425073457397,1,1.7,1.2531499999999998,0.7446478436239529,18,2.560339378876664e-4,0.9009255787545395,-0.6154803294167941,1989,1,-0.29484386547940084,0.5306282510621704,0.22566038143848396
EAGPRM,204,15,19,4507,10.947967576717984,2.671890303623899,0,2.2,1.3496000000000001,0.38421599169262727,18,4.2315232412396756e-4,0.9009255787545395,-0.113058116447184,1989,1,-0.9565504061598553,0.7884573603642703,0.2998082522496216
FDCROW,209,18,19,4528,12.782644996072824,2.0646425073457397,1,1.7,1.6352499999999999,0.3925673907354096,18,0.0011569734431743923,0.9009255787545395,0.8927724387699598,1989,1,-0.9350470603565985,0.5306282510621704,0.491795697859185
FDESCO,213,18,19,4522,5.615709512201856,3.036238981390794,0,2.5,1.115028,0.40142729705619984,18,0.003567334783121043,0.9009255787545395,2.018783701626184,1989,1,-0.9127288403077944,0.9162907318741551,0.10887951670440162
